Date,Month,Year,Neighborhood,Street,NumberOfRooms,Floor,Size,Apartment_Price
28/12/2012,12,2012,NeotShikma,MoreshetIsrael,3,4,65,1100000
28/12/2012,12,2012,Rambam,YehudaRagunis,4,2,106,1700000
30/12/2012,12,2012,PrasNovel,MaagalAshalom,4,10,94,1810000
30/12/2012,12,2012,NeotShikma,Alterman,3,1,64,1230000
31/12/2012,12,2012,NeotShikma,HaRavNeriya,5,10,135,2190000
01/01/2013,1,2013,NeotShikma,HaNagid,4,6,104,1640000
01/01/2013,1,2013,Rambam,Ahiezer,5,2,122,1400000
02/01/2013,1,2013,NeotAshalim,HaKlarnit,4,4,97,1580000
03/01/2013,1,2013,Rambam,AhadHaAm,3,2,89,1075000
03/01/2013,1,2013,NeotShikma,BenSaruq,3,1,65,1102000
03/01/2013,1,2013,NeotShikma,Shlonsky,5,3,101,2000000
04/01/2013,1,2013,Rambam,HaCarmel,3,2,72,719000
04/01/2013,1,2013,Rambam,HaCarmel,4,3,79,965000
06/01/2013,1,2013,Rambam,Dror,4,3,94,1200000
06/01/2013,1,2013,NeotShikma,HaRavUnterman,5,7,159,2875000
07/01/2013,1,2013,NeotAshalim,HeHalil,3,1,66,1000000
09/01/2013,1,2013,Rambam,HaKovesh,5,4,118,1400000
09/01/2013,1,2013,NeotShikma,Shlonsky,5,4,120,2999000
10/01/2013,1,2013,Rambam,HaGaonMiVilna,3,2,54,855000
11/01/2013,1,2013,Rambam,ShlomoEliraz,4,9,100,1420000
13/01/2013,1,2013,NeotAshalim,HaUgav,4,4,96,1580000
13/01/2013,1,2013,Rambam,Brandeis,3,4,53,815000
14/01/2013,1,2013,Rambam,Betsalel,2,1,53,980000
15/01/2013,1,2013,Rambam,AsherLevin,3,4,65,783000
15/01/2013,1,2013,NeotAshalim,HaTizmoret,5,3,118,1850000
16/01/2013,1,2013,Rambam,YehudaRagunis,5,1,140,1900000
16/01/2013,1,2013,Rambam,Habad,4,6,96,1150000
16/01/2013,1,2013,Rambam,ShlomoEliraz,3,7,87,1100000
16/01/2013,1,2013,Rambam,Balfour,3,4,69,950000
16/01/2013,1,2013,Rambam,HaRavSibahi,3,3,73,935000
16/01/2013,1,2013,Rambam,AhadHaAm,5,2,108,1950000
18/01/2013,1,2013,Rambam,Margolin,3.5,1,81,1067000
20/01/2013,1,2013,Rambam,Dror,2.5,3,59,560000
20/01/2013,1,2013,NeotShikma,Kalischer,4,2,99,1530000
20/01/2013,1,2013,NeotAshalim,HaTizmoret,4,1,98,1500000
21/01/2013,1,2013,Rambam,Nordau,3,1,77,825000
21/01/2013,1,2013,Rambam,AsherLevin,4,5,94,1190000
22/01/2013,1,2013,NeotShikma,HaNagid,3,9,69,1335000
23/01/2013,1,2013,Rambam,Jerusalem,4,1,98,980000
23/01/2013,1,2013,Rambam,Herzl,4,2,78,1000000
23/01/2013,1,2013,NeotShikma,HaRavUnterman,4,5,101,1660000
23/01/2013,1,2013,Rambam,Dror,5,2,101,1390000
23/01/2013,1,2013,NeotShikma,MoreshetIsrael,3,7,65,1230000
23/01/2013,1,2013,Rambam,ShlomoEliraz,4,11,100,1423300
24/01/2013,1,2013,NeotShikma,HaRashba,3,7,65,1325000
25/01/2013,1,2013,Rambam,YehudaHalevi,4,4,101,1620000
27/01/2013,1,2013,NeotAshalim,HaUgav,4,3,96,1460000
27/01/2013,1,2013,Rambam,MosheMizrahi,4,2,90,1135000
27/01/2013,1,2013,Rambam,DavidHaReuveni,4,1,88,1330000
28/01/2013,1,2013,Rambam,TsadiGimelBanot,4,1,80,770000
28/01/2013,1,2013,Rambam,Vigodski,4,4,87,900000
28/01/2013,1,2013,Rambam,TsadiGimelBanot,2,1,49,550000
28/01/2013,1,2013,NeotAshalim,HaUgav,3,1,75,1225000
28/01/2013,1,2013,Rambam,Rashi,3,2,65,945000
29/01/2013,1,2013,Rambam,YehudaLeib,4,2,86,1080000
30/01/2013,1,2013,NeotAshalim,HaUgav,4,1,94,1550000
30/01/2013,1,2013,NeotShikma,Kalischer,5,3,112,2050000
31/01/2013,1,2013,Rambam,KidushHaShem,4,2,103,1400000
01/02/2013,2,2013,NeotShikma,Alterman,3,1,65,1130000
01/02/2013,2,2013,Rambam,Mohilever,4,1,86,1050000
03/02/2013,2,2013,NeotShikma,HaNagid,4,5,104,1600000
03/02/2013,2,2013,NeotShikma,HaRashba,3,2,69,1205000
05/02/2013,2,2013,Rambam,YehudaLeib,3,4,53,845000
06/02/2013,2,2013,Rambam,HaRavKuk,3,3,96,1200000
07/02/2013,2,2013,Rambam,ShlomoEliraz,5,14,138,1865000
07/02/2013,2,2013,Rambam,Dror,3.5,2,78,1150000
08/02/2013,2,2013,NeotShikma,HaRavNeriya,5,4,120,2400000
10/02/2013,2,2013,NeotShikma,HaRavGoren,4,2,94,1320000
12/02/2013,2,2013,Rambam,Abarbanel,4,9,108,1200000
12/02/2013,2,2013,Rambam,HaAhimSuleiman,5,4,132,1730000
13/02/2013,2,2013,PrasNovel,MaagalAshalom,4,6,94,1737000
13/02/2013,2,2013,Rambam,Balfour,3,2,64,1000000
14/02/2013,2,2013,Rambam,TsadiGimelBanot,4,2,91,1025000
14/02/2013,2,2013,NeotAshalim,HaGitit,4,5,92,1465000
14/02/2013,2,2013,NeotAshalim,HaTizmoret,4,2,83,1400000
14/02/2013,2,2013,Rambam,Alkalai,2.5,2,60,800000
14/02/2013,2,2013,NeotAshalim,HaGitit,5,6,109,2571000
17/02/2013,2,2013,NeotShikma,Shlonsky,5,2,128,2025000
17/02/2013,2,2013,Rambam,MordekhaiMotelehRosenstein,5,1,170,1980000
18/02/2013,2,2013,NeotAshalim,HaTizmoret,3,8,69,1244000
18/02/2013,2,2013,NeotShikma,Rival,4,3,93,1535000
18/02/2013,2,2013,NeotShikma,HaShiraHaIvrit,3,1,65,1180000
18/02/2013,2,2013,Rambam,YohananHaSandlar,3,9,68,1255000
19/02/2013,2,2013,NeotShikma,BenSaruq,5,10,108,1674000
20/02/2013,2,2013,NeotAshalim,HaTizmoret,3,3,71,1150000
21/02/2013,2,2013,Rambam,YehudaHalevi,4,3,83,1020000
21/02/2013,2,2013,Rambam,HaRavBruk,4,1,90,1165000
21/02/2013,2,2013,NeotAshalim,HaOrgan,4,3,93,1560000
21/02/2013,2,2013,NeotAshalim,HaOrgan,3,5,63,1275000
21/02/2013,2,2013,Rambam,ShlomoEliraz,4,9,100,1363300
21/02/2013,2,2013,Rambam,Tarmav,3,6,60,1000000
25/02/2013,2,2013,NeotShikma,HaRavGoren,3,3,67,1250000
25/02/2013,2,2013,Rambam,Dror,3,3,65,950000
27/02/2013,2,2013,NeotShikma,HaRashba,5,7,108,1725000
27/02/2013,2,2013,NeotAshalim,HaOrgan,4,1,92,1490000
28/02/2013,2,2013,PrasNovel,MaagalAshalom,4,11,95,1830000
28/02/2013,2,2013,Rambam,Eisenband,3,4,70,960000
03/03/2013,3,2013,NeotShikma,HaNagid,3,5,69,1500000
03/03/2013,3,2013,Rambam,HaKovesh,3.5,1,76,1060000
04/03/2013,3,2013,NeotAshalim,HaTizmoret,4,11,113,1750000
04/03/2013,3,2013,NeotShikma,HaRavUnterman,5,6,113,1750000
04/03/2013,3,2013,NeotShikma,Rival,4,10,115,1760000
06/03/2013,3,2013,NeotShikma,HaRashba,4,11,119,1850000
06/03/2013,3,2013,Rambam,Rashi,4,1,78,1070000
07/03/2013,3,2013,PrasNovel,MaagalAshalom,5,12,110,2030000
07/03/2013,3,2013,Rambam,Alkalai,4,3,79,1085000
07/03/2013,3,2013,Rambam,Dror,3,4,63,1025000
07/03/2013,3,2013,Rambam,ShlomoEliraz,4,4,100,1468300
10/03/2013,3,2013,NeotAshalim,HaTizmoret,4,7,112,2050000
11/03/2013,3,2013,NeotShikma,Alkabets,3,1,75,1350000
12/03/2013,3,2013,NeotAshalim,HaTizmoret,6,6,141,2450000
12/03/2013,3,2013,Rambam,Dror,3.5,2,78,1180000
13/03/2013,3,2013,NeotShikma,HaRashba,3,8,69,1340000
13/03/2013,3,2013,Rambam,MordekhaiMotelehRosenstein,5,3,130,1980000
14/03/2013,3,2013,Rambam,Mohilever,5,2,107,1285000
14/03/2013,3,2013,Rambam,Vigodski,3,1,66,929000
18/03/2013,3,2013,Rambam,YehudaLeib,3,4,69,895000
18/03/2013,3,2013,Rambam,DavidHaReuveni,4,6,88,1390000
21/03/2013,3,2013,NeotAshalim,HaTizmoret,5,4,118,1820000
21/03/2013,3,2013,Rambam,ShlomoEliraz,4,16,100,1473300
21/03/2013,3,2013,NeotShikma,HaRashba,4,1,96,1600000
22/03/2013,3,2013,NeotShikma,HaRavUnterman,4,1,101,1643000
23/03/2013,3,2013,NeotShikma,HaRavNeriya,3,2,72,1260000
24/03/2013,3,2013,Rambam,Veksler,3,3,67,800000
24/03/2013,3,2013,NeotAshalim,HaGitit,4,3,92,1470000
27/03/2013,3,2013,Rambam,HaKovesh,5,4,146,1820000
28/03/2013,3,2013,Rambam,Rambam,3,1,62,900000
31/03/2013,3,2013,Rambam,GushEtsyon,3,1,88,800000
31/03/2013,3,2013,Rambam,KidushHaShem,4,4,86,900000
31/03/2013,3,2013,NeotShikma,Alkabets,5,5,109,1668000
02/04/2013,4,2013,Rambam,HaRavKuk,5,3,125,1400000
03/04/2013,4,2013,NeotAshalim,HaMapuhit,4,3,104,1500000
04/04/2013,4,2013,Rambam,HaGaonMiVilna,4,3,86,1100000
05/04/2013,4,2013,Rambam,HaGdudHaivri,4,1,93,1290000
05/04/2013,4,2013,Rambam,Nordau,3,2,64,1075000
07/04/2013,4,2013,Rambam,HazonIsh,2.5,4,54,700000
08/04/2013,4,2013,NeotShikma,Rival,4,5,93,1260000
09/04/2013,4,2013,NeotAshalim,HaKinor,4,4,90,1510000
09/04/2013,4,2013,NeotShikma,HaRashba,4,9,84,1566000
10/04/2013,4,2013,Rambam,Givati,5,1,107,1100000
10/04/2013,4,2013,Rambam,Abarbanel,4,3,69,1425000
11/04/2013,4,2013,Rambam,HaAhimSuleiman,4,15,99,1630000
11/04/2013,4,2013,Rambam,DavidSenior,3,1,66,920000
12/04/2013,4,2013,Rambam,Vitkin,3,4,65,907000
17/04/2013,4,2013,NeotAshalim,HaGitit,3,4,67,1280000
17/04/2013,4,2013,NeotShikma,Kapah,4,8,93,1680000
17/04/2013,4,2013,NeotShikma,Alterman,5,2,110,2000000
18/04/2013,4,2013,Rambam,YehudaLeib,3,3,53,900000
18/04/2013,4,2013,Rambam,ShlomoEliraz,5,23,110,2205100
19/04/2013,4,2013,Rambam,HazonIsh,3.5,2,80,880000
19/04/2013,4,2013,Rambam,HaAhimSuleiman,4,1,93,1545000
22/04/2013,4,2013,Rambam,Abarbanel,5,8,129,1237000
22/04/2013,4,2013,Rambam,YehudaHalevi,3,4,55,757000
22/04/2013,4,2013,Rambam,YehudaRagunis,6,1,142,2350000
23/04/2013,4,2013,NeotAshalim,HaTof,2,8,44,1180000
24/04/2013,4,2013,NeotAshalim,HaPsanter,5,5,108,1700000
24/04/2013,4,2013,Rambam,ShlomoEliraz,4,17,100,1496300
25/04/2013,4,2013,Rambam,HaGdudHaivri,4,2,89,1100000
25/04/2013,4,2013,NeotShikma,HaRashba,3,1,69,1250000
26/04/2013,4,2013,Rambam,Abarbanel,4,6,89,1090000
26/04/2013,4,2013,NeotShikma,Kapah,4,2,90,1700000
28/04/2013,4,2013,Rambam,Alkalai,4,4,98,1145000
28/04/2013,4,2013,NeotShikma,HaRavUnterman,4,5,102,1635000
29/04/2013,4,2013,Rambam,HaGdudHaivri,4,3,97,1300000
29/04/2013,4,2013,NeotAshalim,HaGitit,5,6,106,2150000
30/04/2013,4,2013,PrasNovel,MaagalAshalom,4,6,94,1800000
30/04/2013,4,2013,NeotShikma,AlHarizi,4,1,120,1890000
30/04/2013,4,2013,Rambam,AhadHaAm,3,1,56,920000
30/04/2013,4,2013,NeotShikma,HaRashba,4,11,100,2000000
01/05/2013,5,2013,NeotAshalim,HaGitit,4,1,92,1555000
01/05/2013,5,2013,NeotShikma,BenSaruq,3,1,66,1270000
01/05/2013,5,2013,Rambam,TsadiGimelBanot,3,1,65,923000
02/05/2013,5,2013,Rambam,YehudaLeib,2,1,46,466000
02/05/2013,5,2013,PrasNovel,MaagalAshalom,3,2,76,1375000
02/05/2013,5,2013,Rambam,MordekhaiMotelehRosenstein,4,2,108,1400000
02/05/2013,5,2013,NeotAshalim,HaKinor,5,1,105,1590000
02/05/2013,5,2013,Rambam,HaMeyasedim,3,2,73,960000
03/05/2013,5,2013,NeotShikma,IbnGabirol,4,1,98,1500000
03/05/2013,5,2013,NeotShikma,HaRavUnterman,5,4,111,1720000
03/05/2013,5,2013,Rambam,YehudaHalevi,4.5,4,113,1750000
04/05/2013,5,2013,Rambam,Rashi,6,6,158,1850000
05/05/2013,5,2013,Rambam,Rambam,5,3,115,1250000
05/05/2013,5,2013,NeotShikma,HaRashba,4,5,82,1410000
05/05/2013,5,2013,NeotAshalim,HaKlarnit,4,4,97,1645000
08/05/2013,5,2013,NeotShikma,Kalischer,5,3,111,2000000
08/05/2013,5,2013,NeotAshalim,HaPsanter,3,2,64,1300000
08/05/2013,5,2013,Rambam,Habad,3.5,2,77,1050000
08/05/2013,5,2013,Rambam,YohananHaSandlar,3,3,68,1220000
09/05/2013,5,2013,NeotShikma,HaRavGoren,4,2,89,1700000
10/05/2013,5,2013,Rambam,Vigodski,3,3,84,990000
12/05/2013,5,2013,Rambam,DavidHaReuveni,4,2,82,1100000
12/05/2013,5,2013,NeotShikma,MoreshetIsrael,3,6,65,1300000
12/05/2013,5,2013,Rambam,YehudaLeib,3,4,64,1045000
13/05/2013,5,2013,NeotAshalim,HaKlarnit,4,4,74,1385000
13/05/2013,5,2013,NeotShikma,Shlonsky,5,3,162,2645000
13/05/2013,5,2013,Rambam,Abarbanel,3.5,2,91,1150000
19/05/2013,5,2013,Rambam,Nehama,3,3,62,940000
19/05/2013,5,2013,Rambam,Alkalai,3,1,58,1050000
20/05/2013,5,2013,Rambam,Alkalai,3,1,58,1050000
20/05/2013,5,2013,Rambam,YehudaLeib,2,1,49,828000
21/05/2013,5,2013,Rambam,HaGdudHaivri,3,1,66,945000
22/05/2013,5,2013,NeotShikma,MoreshetIsrael,3,2,65,1220000
23/05/2013,5,2013,Rambam,HaKovesh,4,3,79,900000
23/05/2013,5,2013,Rambam,HaHafetsHaim,3,4,62,870000
23/05/2013,5,2013,NeotAshalim,HaTizmoret,3,3,69,1265000
23/05/2013,5,2013,Rambam,Rashi,4,1,86,1140000
26/05/2013,5,2013,PrasNovel,MaagalAshalom,4,7,96,1620000
27/05/2013,5,2013,NeotAshalim,HaMapuhit,4,1,104,1460000
27/05/2013,5,2013,Rambam,HaHafetsHaim,4,2,84,1222000
28/05/2013,5,2013,NeotAshalim,HaUgav,4,5,96,1545000
29/05/2013,5,2013,NeotAshalim,HaTizmoret,3,5,70,1285000
29/05/2013,5,2013,NeotShikma,MoreshetIsrael,3,6,65,1250000
29/05/2013,5,2013,Rambam,Alkalai,5,4,111,1767000
29/05/2013,5,2013,Rambam,HaRavSibahi,5,1,102,1540000
29/05/2013,5,2013,Rambam,ShlomoEliraz,4,1,86,1400000
30/05/2013,5,2013,Rambam,Alkalai,3.5,2,71,970000
30/05/2013,5,2013,NeotShikma,BenSaruq,5,5,108,1885000
31/05/2013,5,2013,Rambam,YosefFainberg,5,1,127,1450000
31/05/2013,5,2013,NeotShikma,Alkabets,5,4,120,1880000
02/06/2013,6,2013,Rambam,KidushHaShem,3,5,63,940000
02/06/2013,6,2013,Rambam,StephenWise,3.5,4,67,1020000
02/06/2013,6,2013,Rambam,Jerusalem,2,1,47,718000
02/06/2013,6,2013,Rambam,Herzl,3.5,1,64,1100000
03/06/2013,6,2013,Rambam,Abarbanel,4,5,93,1155000
04/06/2013,6,2013,NeotShikma,BenSaruq,4,4,96,1595000
04/06/2013,6,2013,NeotShikma,BenSaruq,4,8,84,1615000
05/06/2013,6,2013,NeotAshalim,HaTizmoret,4,7,83,1505000
05/06/2013,6,2013,NeotAshalim,HeHalil,3,2,67,1150000
05/06/2013,6,2013,Rambam,Zadal,3,1,70,1300000
06/06/2013,6,2013,NeotShikma,Shlonsky,5,1,143,2220000
06/06/2013,6,2013,NeotShikma,HaRavUnterman,5,4,113,1690000
06/06/2013,6,2013,NeotShikma,HaRavUnterman,5,3,113,1680000
07/06/2013,6,2013,Rambam,YehudaLeib,3,4,80,1120000
10/06/2013,6,2013,NeotShikma,Alkabets,3,4,66,1330000
11/06/2013,6,2013,Rambam,Dror,4.5,4,68,900000
11/06/2013,6,2013,Rambam,ShlomoEliraz,5,23,111,2221126
12/06/2013,6,2013,PrasNovel,MaagalAshalom,3,1,76,1400000
12/06/2013,6,2013,NeotShikma,HaRavGoren,4,8,96,1630000
12/06/2013,6,2013,Rambam,Givati,3,2,62,955000
13/06/2013,6,2013,Rambam,HaGdudHaivri,4,3,80,849000
13/06/2013,6,2013,Rambam,Weizbard,3,3,64,965000
16/06/2013,6,2013,Rambam,TsadiGimelBanot,5,6,107,1700000
17/06/2013,6,2013,Rambam,ShlomoEliraz,5,15,150,1718766
17/06/2013,6,2013,NeotShikma,HaRavUnterman,4,2,102,1623000
18/06/2013,6,2013,NeotShikma,BenSaruq,3,6,65,1150000
20/06/2013,6,2013,Rambam,KidushHaShem,4,1,93,1100000
20/06/2013,6,2013,Rambam,Herzl,4,2,84,1070000
20/06/2013,6,2013,Rambam,Rashi,5,5,117,1470000
20/06/2013,6,2013,NeotAshalim,HaKinor,4,1,95,1520000
20/06/2013,6,2013,Rambam,TsadiGimelBanot,3.5,3,63,950000
21/06/2013,6,2013,Rambam,AsherLevin,3,2,71,800000
23/06/2013,6,2013,Rambam,Zadal,3,2,65,1070000
23/06/2013,6,2013,Rambam,DavidAlroi,3,4,51,600000
24/06/2013,6,2013,Rambam,Betsalel,3,2,66,1010000
25/06/2013,6,2013,Rambam,HaRavZinger,3,2,64,820000
25/06/2013,6,2013,Rambam,HaRavHerzog,3,3,69,900000
26/06/2013,6,2013,NeotShikma,HaRabimiLiubavich,3,2,65,1080000
26/06/2013,6,2013,Rambam,Givati,4,6,95,1185000
28/06/2013,6,2013,Rambam,Abarbanel,4,7,96,1100000
30/06/2013,6,2013,Rambam,HaKovesh,4.5,3,91,1170000
01/07/2013,7,2013,NeotShikma,BenSaruq,4,8,70,1345000
01/07/2013,7,2013,Rambam,ShlomoEliraz,4,9,100,1400275
02/07/2013,7,2013,PrasNovel,MaagalAshalom,4,7,94,1780000
02/07/2013,7,2013,NeotShikma,Kapah,4,4,90,1570000
03/07/2013,7,2013,Rambam,EinHaKore,5,5,121,1510000
04/07/2013,7,2013,NeotShikma,HaRashba,4,2,97,1580000
07/07/2013,7,2013,NeotAshalim,HaTizmoret,4,1,94,1520000
07/07/2013,7,2013,NeotShikma,BenSaruq,3,2,65,1284000
07/07/2013,7,2013,Rambam,TsadiGimelBanot,3,4,60,929000
07/07/2013,7,2013,Rambam,HaGdudHaivri,5,4,127,1820000
07/07/2013,7,2013,Rambam,YehudaHalevi,3,2,82,1330000
08/07/2013,7,2013,Rambam,Rashi,4,2,91,1060000
08/07/2013,7,2013,Rambam,YohananHaSandlar,4,6,96,1450000
08/07/2013,7,2013,NeotShikma,Kapah,5,9,114,2075000
08/07/2013,7,2013,Rambam,ShlomoEliraz,5,6,113,1635400
11/07/2013,7,2013,Rambam,Abarbanel,3,5,79,885000
11/07/2013,7,2013,NeotShikma,HaRavNeriya,4,5,98,1650000
13/07/2013,7,2013,Rambam,Dror,2.5,3,56,845000
14/07/2013,7,2013,Rambam,YehudaLeib,4,2,88,1200000
17/07/2013,7,2013,NeotAshalim,HaGitit,4,2,92,1525000
17/07/2013,7,2013,Rambam,ShlomoEliraz,4,15,100,1514816
18/07/2013,7,2013,Rambam,HaGdudHaivri,3.5,1,77,1000000
18/07/2013,7,2013,Rambam,ShlomoEliraz,5,11,114,1760400
19/07/2013,7,2013,Rambam,Vitkin,3.5,4,78,1100000
19/07/2013,7,2013,Rambam,YehudaHalevi,5,4,100,1530000
21/07/2013,7,2013,NeotShikma,Alkabets,4,2,98,1610000
21/07/2013,7,2013,NeotShikma,HaRavGoren,4,3,81,1600000
21/07/2013,7,2013,Rambam,HaGdudHaivri,5,5,110,1620000
22/07/2013,7,2013,Rambam,DavidAlroi,3,4,49,705000
22/07/2013,7,2013,NeotAshalim,HaTizmoret,4,4,101,1635000
22/07/2013,7,2013,NeotAshalim,HaTizmoret,3,1,64,1294000
22/07/2013,7,2013,Rambam,ShlomoEliraz,4,8,100,1478000
23/07/2013,7,2013,NeotAshalim,HaOrgan,5,5,108,1670000
23/07/2013,7,2013,NeotShikma,BenSaruq,3,8,65,1240000
24/07/2013,7,2013,Rambam,HazonIsh,3,3,77,970000
24/07/2013,7,2013,Rambam,AhadHaAm,2,1,53,900000
25/07/2013,7,2013,NeotAshalim,HaUgav,3,1,75,1250000
25/07/2013,7,2013,Rambam,Margolin,3,4,63,960000
25/07/2013,7,2013,Rambam,ShlomoEliraz,4,8,100,1490400
28/07/2013,7,2013,Rambam,Givati,4,2,92,955000
31/07/2013,7,2013,Rambam,Abarbanel,5,4,129,1350000
31/07/2013,7,2013,NeotShikma,HaRavNeriya,5,8,120,1900000
31/07/2013,7,2013,Rambam,Dror,3,2,59,900000
31/07/2013,7,2013,Rambam,Mohilever,3,2,78,1035000
31/07/2013,7,2013,Rambam,ShlomoEliraz,3,1,70,1240000
04/08/2013,8,2013,Rambam,HaKovesh,4,1,81,1010000
06/08/2013,8,2013,Rambam,Abarbanel,5,6,129,1420000
06/08/2013,8,2013,NeotShikma,HaRavGoren,4,4,83,1560000
11/08/2013,8,2013,Rambam,ItamarBenAvi,4,3,86,1160000
11/08/2013,8,2013,Rambam,Givati,3.5,2,79,1030000
11/08/2013,8,2013,Rambam,ShlomoEliraz,4,12,86,1590000
12/08/2013,8,2013,Rambam,Herzl,3,3,79,930000
12/08/2013,8,2013,Rambam,HaGdudHaivri,3,3,62,910000
12/08/2013,8,2013,Rambam,HaGaonMiVilna,3,3,60,963000
12/08/2013,8,2013,Rambam,HaAhimSuleiman,3.5,5,81,1420000
13/08/2013,8,2013,Rambam,StephenWise,4,5,90,1128000
13/08/2013,8,2013,Rambam,Abarbanel,4,4,96,1150000
13/08/2013,8,2013,Rambam,Abarbanel,3.5,3,77,1112000
15/08/2013,8,2013,NeotShikma,HaRavNeriya,4,10,104,1700000
15/08/2013,8,2013,PrasNovel,MaagalAshalom,4,7,95,1780000
15/08/2013,8,2013,Rambam,YehudaLeib,3,3,73,945000
15/08/2013,8,2013,NeotShikma,Alkabets,3,5,65,1330000
18/08/2013,8,2013,Rambam,DavidHaReuveni,5,1,94,1380000
19/08/2013,8,2013,NeotAshalim,HaPsanter,4,6,74,1330000
20/08/2013,8,2013,PrasNovel,MaagalAshalom,4,10,94,1880000
21/08/2013,8,2013,NeotAshalim,HaOrgan,3,1,67,1290000
22/08/2013,8,2013,Rambam,HaAhimSuleiman,3,2,70,1222000
22/08/2013,8,2013,Rambam,HaGdudHaivri,4,2,91,1470000
23/08/2013,8,2013,Rambam,HaKovesh,5,1,105,1400000
23/08/2013,8,2013,Rambam,HaGdudHaivri,3.5,1,73,1105000
23/08/2013,8,2013,Rambam,Weizbard,3.5,1,75,1100000
27/08/2013,8,2013,NeotAshalim,HaUgav,4,2,96,1495000
28/08/2013,8,2013,Rambam,EinHaKore,2,6,48,875000
29/08/2013,8,2013,PrasNovel,MaagalAshalom,3,4,76,1480000
30/08/2013,8,2013,NeotShikma,HaShiraHaIvrit,3,7,65,1350000
01/09/2013,9,2013,Rambam,StephenWise,3,1,81,850000
01/09/2013,9,2013,Rambam,Vitkin,2,1,53,800000
01/09/2013,9,2013,Rambam,ShlomoEliraz,3,5,87,1200000
02/09/2013,9,2013,Rambam,YehudaLeib,4,2,70,850000
02/09/2013,9,2013,NeotShikma,HaRavUnterman,5,1,111,1640000
02/09/2013,9,2013,NeotShikma,HaRavUnterman,4,5,96,1560000
02/09/2013,9,2013,Rambam,Nordau,3,1,63,1200000
08/09/2013,9,2013,NeotShikma,Alterman,3,1,65,1180000
08/09/2013,9,2013,Rambam,HaAhimSuleiman,4,4,81,1420000
09/09/2013,9,2013,Rambam,ShlomoEliraz,4,16,100,1605400
09/09/2013,9,2013,Rambam,DavidAlroi,2,1,36,735000
10/09/2013,9,2013,Rambam,Abarbanel,5,1,123,1385000
10/09/2013,9,2013,NeotShikma,HaNagid,3,7,69,1440000
10/09/2013,9,2013,Rambam,HaRavKuk,5,6,110,1900000
11/09/2013,9,2013,NeotShikma,BenSaruq,4,5,96,1500000
11/09/2013,9,2013,Rambam,Deganya,4,1,74,1145000
11/09/2013,9,2013,Rambam,YohananHaSandlar,4,11,83,1525000
11/09/2013,9,2013,Rambam,AriehRafael,4,1,74,980000
12/09/2013,9,2013,Rambam,Rashi,3,4,61,893000
16/09/2013,9,2013,Rambam,EinHaKore,3.5,2,76,950000
16/09/2013,9,2013,Rambam,HazonIsh,3.5,4,78,1050000
16/09/2013,9,2013,Rambam,Yehuda,4,1,86,1220000
22/09/2013,9,2013,Rambam,Zadal,3,3,109,1600000
24/09/2013,9,2013,NeotAshalim,HaTizmoret,4,3,100,1710000
24/09/2013,9,2013,Rambam,ShlomoEliraz,4,12,100,1454400
27/09/2013,9,2013,NeotAshalim,HaKlarnit,5,4,113,1800000
29/09/2013,9,2013,Rambam,Alkalai,3,1,61,1125000
30/09/2013,9,2013,Rambam,ShlomoEliraz,4,11,100,1455400
30/09/2013,9,2013,Rambam,Alkalai,3,1,62,1125000
01/10/2013,10,2013,NeotShikma,Kapah,4,6,90,1550000
01/10/2013,10,2013,NeotAshalim,HaTizmoret,4,2,85,1500000
01/10/2013,10,2013,NeotAshalim,HaTof,2,5,44,1140000
02/10/2013,10,2013,Rambam,BenZeev,3,4,68,1170000
03/10/2013,10,2013,Rambam,Abarbanel,4,4,94,1245000
06/10/2013,10,2013,Rambam,DavidSenior,3,6,57,930000
08/10/2013,10,2013,NeotShikma,Alkabets,5,8,110,1750000
08/10/2013,10,2013,NeotShikma,HaRavGoren,5,4,121,1855000
08/10/2013,10,2013,Rambam,DavidAlroi,3,4,48,825000
09/10/2013,10,2013,Rambam,Jerusalem,4,3,88,1166000
09/10/2013,10,2013,Rambam,YehudaLeib,3,1,66,1060000
10/10/2013,10,2013,Rambam,ItamarBenAvi,3,1,84,1050000
10/10/2013,10,2013,Rambam,HaGdudHaivri,4,3,91,1500000
13/10/2013,10,2013,Rambam,Dror,3,2,67,950000
13/10/2013,10,2013,Rambam,YehudaHalevi,4.5,3,110,1450000
15/10/2013,10,2013,NeotAshalim,HaPsanter,4,6,91,1430000
15/10/2013,10,2013,Rambam,Zadal,3,6,75,1500000
15/10/2013,10,2013,Rambam,HaAhimSuleiman,4,9,99,1740000
16/10/2013,10,2013,Rambam,Abarbanel,4,5,96,1343000
17/10/2013,10,2013,NeotShikma,IbnGabirol,4,2,89,1560000
17/10/2013,10,2013,Rambam,YehudaHalevi,3,2,61,950000
17/10/2013,10,2013,Rambam,Jerusalem,2.5,3,61,840000
18/10/2013,10,2013,NeotShikma,HaRashba,4,2,82,1390000
20/10/2013,10,2013,Rambam,YosefFainberg,3,2,59,740000
20/10/2013,10,2013,Rambam,HaRavKuk,4,1,94,1075000
21/10/2013,10,2013,PrasNovel,MaagalAshalom,4,10,97,1920000
22/10/2013,10,2013,Rambam,Abarbanel,3.5,4,93,1190000
24/10/2013,10,2013,Rambam,Zadal,3.5,8,161,2050000
24/10/2013,10,2013,Rambam,Habad,4,5,96,1120000
24/10/2013,10,2013,Rambam,Abarbanel,4,3,90,1190000
